date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,population_region,femmes_enceintes,enfants_moins_5_ans,naissances_semaine,porteurs_chroniques_estimes,prevalence_aghbs_region,femmes_enceintes_depistees,femmes_enceintes_aghbs_positives,enfants_exposes_aghbs,enfants_vaccines_naissance,enfants_devenus_porteurs,taux_transmission_mere_enfant,couverture_vaccinale_naissance,cas_chroniques_enfants,cas_chroniques_adultes,cas_chroniques_seniors,cas_aigus,nouveaux_diagnostics_aghbs,cas_chroniques_suivis,deces,new_recoveries,total_recoveries,tests_depistage,personnes_traitees,taux_incidence,taux_letalite,taux_depistage,taux_positivite_aghbs
2021-06-16,2021,6,2021-W24,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40417,0.0868,3280,285,19,97,2,10.53,43.71,598,2594,800,0,156,3992,0,180,13027,1966,984,0.0868,0.0,0.4222,8.69
2021-06-16,2021,6,2021-W24,Melaky,-16.1167,44.7667,365790,10973,54868,175,32811,0.0897,2507,216,15,83,1,6.67,47.48,504,2184,673,0,131,3361,0,130,10101,1683,795,0.0897,0.0,0.4601,8.62
2021-06-16,2021,6,2021-W24,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,176256,0.0828,14918,1123,84,463,9,10.71,45.28,2610,11310,3480,0,871,17400,0,972,56174,9673,4017,0.0828,0.0,0.4544,7.53
2021-06-16,2021,6,2021-W24,Menabe,-20.2833,44.7833,819876,24596,122981,394,69607,0.0849,5161,458,33,178,5,15.15,45.31,1131,4902,1510,0,347,7543,0,224,22475,4442,1914,0.0849,0.0,0.5418,8.87
2021-06-16,2021,6,2021-W24,Diana,-12.2787,49.2917,1053715,31611,158057,506,81030,0.0769,5623,451,38,235,5,13.16,46.5,1324,5738,1767,0,356,8829,0,264,26681,5529,2379,0.0769,0.0,0.5247,8.02
2021-06-16,2021,6,2021-W24,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98726,0.0742,8968,678,47,295,7,14.89,46.22,1353,5864,1805,0,478,9022,0,535,32991,6748,2033,0.0742,0.0,0.5072,7.56
2021-06-16,2021,6,2021-W24,Androy,-25.1667,46.0833,1065878,31976,159881,512,86336,0.081,6314,546,41,238,5,12.2,46.5,1179,5110,1573,0,426,7862,0,536,27949,4895,1844,0.081,0.0,0.4592,8.65
2021-06-16,2021,6,2021-W24,Anosy,-25.0333,46.9833,957916,28737,143687,460,75387,0.0787,6139,455,36,215,4,11.11,46.81,1212,5252,1616,0,308,8080,0,236,24214,4113,2209,0.0787,0.0,0.4294,7.41
2021-06-23,2021,6,2021-W25,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,267312,0.0623,27031,1725,128,915,17,13.28,44.38,3711,16083,4950,0,1183,24744,0,842,86597,20475,6012,0.0623,0.0,0.4772,6.38
2021-06-23,2021,6,2021-W25,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52751,0.0664,4039,255,25,182,3,12.0,47.8,743,3222,993,0,204,4958,0,217,16959,3393,1128,0.0664,0.0,0.4271,6.31
2021-06-23,2021,6,2021-W25,Itasy,-19.0167,46.7667,1063882,31916,159582,511,65109,0.0612,6602,412,31,228,4,12.9,44.62,973,4217,1299,0,293,6489,0,345,20699,6054,1731,0.0612,0.0,0.569,6.24
2021-06-23,2021,6,2021-W25,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155125,0.063,16260,1082,74,529,11,14.86,44.76,2430,10531,3242,0,508,16203,0,772,50820,10265,4424,0.063,0.0,0.4169,6.65
2021-06-23,2021,6,2021-W25,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,64622,0.0652,6191,386,31,217,3,9.68,45.69,1010,4378,1348,0,252,6736,0,361,21737,4092,1733,0.0652,0.0,0.4129,6.23
2021-06-23,2021,6,2021-W25,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,114425,0.0669,9240,578,54,384,8,14.81,46.72,1651,7158,2204,0,601,11013,1,579,38524,9072,2979,0.0669,0.01,0.5304,6.26
2021-06-23,2021,6,2021-W25,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44190,0.0766,3835,272,21,130,3,14.29,47.22,720,3122,962,0,212,4804,0,163,14262,2451,1200,0.0766,0.0,0.4249,7.09
2021-06-23,2021,6,2021-W25,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75441,0.0746,5873,412,36,221,4,11.11,45.65,1188,5148,1584,0,277,7920,0,344,24686,4188,2035,0.0746,0.0,0.4141,7.02
2021-06-23,2021,6,2021-W25,Ihorombe,-22.55,46.95,494097,14822,74114,237,34487,0.0698,2398,170,16,112,2,12.5,47.27,523,2269,699,0,154,3491,0,153,10998,2010,869,0.0698,0.0,0.4068,7.09
2021-06-23,2021,6,2021-W25,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92598,0.0759,7054,564,44,266,6,13.64,45.56,1262,5471,1685,0,315,8418,0,369,29210,5127,2121,0.0759,0.0,0.4202,8.0
2021-06-23,2021,6,2021-W25,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,129362,0.0739,10817,828,62,380,7,11.29,45.26,1751,7589,2336,0,617,11676,1,654,42517,8102,2975,0.0739,0.01,0.4628,7.65
2021-06-23,2021,6,2021-W25,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,62998,0.0729,5543,403,30,195,4,13.33,47.0,935,4055,1249,0,248,6239,0,276,20163,3845,1679,0.0729,0.0,0.4449,7.27
2021-06-23,2021,6,2021-W25,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49260,0.0755,4478,339,23,144,3,13.04,46.16,691,2995,923,0,249,4609,0,201,16529,3249,1130,0.0755,0.0,0.498,7.57
2021-06-23,2021,6,2021-W25,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,105370,0.0712,10551,803,50,321,7,14.0,45.15,1427,6186,1905,0,515,9518,0,486,34898,7960,2211,0.0712,0.0,0.5379,7.61
2021-06-23,2021,6,2021-W25,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102768,0.0934,6243,583,49,252,6,12.24,47.86,1688,7318,2253,0,397,11259,0,324,33610,5277,2779,0.0934,0.0,0.4796,9.34
2021-06-23,2021,6,2021-W25,Sofia,-14.8833,48.0333,1784988,53549,267748,858,157257,0.0881,12355,1111,75,402,9,12.0,46.89,2570,11139,3429,0,710,17138,0,619,50879,7243,4664,0.0881,0.0,0.4058,8.99
2021-06-23,2021,6,2021-W25,Betsiboka,-16.95,46.8167,465641,13969,69846,223,40324,0.0866,3178,280,19,98,2,10.53,44.32,555,2407,742,0,214,3704,0,153,13180,2767,895,0.0866,0.0,0.5942,8.81
2021-06-23,2021,6,2021-W25,Melaky,-16.1167,44.7667,365790,10973,54868,175,32299,0.0883,1860,154,15,83,1,6.67,47.55,496,2149,662,0,113,3307,0,97,10198,1681,850,0.0883,0.0,0.4596,8.28
2021-06-23,2021,6,2021-W25,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,174341,0.0819,13897,1208,83,453,11,13.25,44.34,2634,11417,3515,0,645,17566,0,869,57043,9573,4142,0.0819,0.0,0.4497,8.69
2021-06-23,2021,6,2021-W25,Menabe,-20.2833,44.7833,819876,24596,122981,394,69853,0.0852,5605,513,33,180,4,12.12,45.82,1067,4625,1424,0,262,7116,0,289,22764,3897,1703,0.0852,0.0,0.4753,9.15
2021-06-23,2021,6,2021-W25,Diana,-12.2787,49.2917,1053715,31611,158057,506,80398,0.0763,5986,422,38,230,4,10.53,45.56,1216,5271,1623,0,333,8110,0,445,27126,4789,1936,0.0763,0.0,0.4545,7.05
2021-06-23,2021,6,2021-W25,SAVA,-14.2833,50.1667,1330546,39916,199581,639,98992,0.0744,7396,586,47,295,5,10.64,46.21,1541,6681,2057,0,630,10279,0,413,33404,7843,2507,0.0744,0.0,0.5895,7.92
2021-06-23,2021,6,2021-W25,Androy,-25.1667,46.0833,1065878,31976,159881,512,87082,0.0817,7625,638,41,244,4,9.76,47.76,1431,6204,1911,0,462,9546,0,369,28318,5131,2517,0.0817,0.0,0.4814,8.37
2021-06-23,2021,6,2021-W25,Anosy,-25.0333,46.9833,957916,28737,143687,460,75962,0.0793,6668,534,36,206,4,11.11,44.87,1050,4551,1401,0,304,7002,0,386,24600,4820,1717,0.0793,0.0,0.5032,8.01
2021-06-30,2021,6,2021-W26,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,265596,0.0619,29266,1754,127,991,14,11.02,48.11,3770,16337,5028,0,1181,25135,0,1112,87709,17491,6892,0.0619,0.0,0.4076,5.99
2021-06-30,2021,6,2021-W26,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52672,0.0663,4776,314,25,174,3,12.0,45.77,752,3259,1003,0,248,5014,0,265,17224,4025,1181,0.0663,0.0,0.5066,6.57
2021-06-30,2021,6,2021-W26,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64684,0.0608,7056,468,31,238,4,12.9,46.66,964,4179,1287,0,248,6430,0,219,20918,4918,1734,0.0608,0.0,0.4623,6.63
2021-06-30,2021,6,2021-W26,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,155125,0.063,16207,1022,74,525,10,13.51,44.45,2269,9835,3027,0,975,15131,0,646,51466,14337,3470,0.063,0.0,0.5823,6.31
2021-06-30,2021,6,2021-W26,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,66010,0.0666,5614,354,31,228,4,12.9,47.98,911,3950,1216,0,282,6077,0,241,21978,5229,1554,0.0666,0.0,0.5276,6.31
2021-06-30,2021,6,2021-W26,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116648,0.0682,12285,815,56,376,7,12.5,45.79,1633,7079,2180,0,753,10892,0,642,39166,10047,2861,0.0682,0.0,0.5874,6.63
2021-06-30,2021,6,2021-W26,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44017,0.0763,3464,279,21,123,3,14.29,44.71,635,2755,849,0,191,4239,0,161,14423,2368,1106,0.0763,0.0,0.4105,8.05
2021-06-30,2021,6,2021-W26,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,76149,0.0753,5746,448,36,225,4,11.11,46.47,1150,4987,1536,0,335,7673,0,387,25073,5846,1794,0.0753,0.0,0.5781,7.8
2021-06-30,2021,6,2021-W26,Ihorombe,-22.55,46.95,494097,14822,74114,237,34191,0.0692,2938,216,16,108,2,12.5,45.77,532,2306,710,0,123,3548,0,134,11132,1979,883,0.0692,0.0,0.4005,7.35
2021-06-30,2021,6,2021-W26,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,92354,0.0757,6469,531,44,257,6,13.64,43.95,1514,6563,2020,0,461,10097,0,417,29627,6127,2414,0.0757,0.0,0.5022,8.21
2021-06-30,2021,6,2021-W26,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,130938,0.0748,12104,911,62,405,8,12.9,48.26,1902,8245,2538,0,528,12685,0,490,43007,7732,3336,0.0748,0.0,0.4417,7.53
2021-06-30,2021,6,2021-W26,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61616,0.0713,5967,408,29,200,3,10.34,48.29,930,4030,1241,0,387,6201,0,248,20411,5082,1464,0.0713,0.0,0.5881,6.84
2021-06-30,2021,6,2021-W26,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49587,0.076,3195,265,23,150,2,8.7,47.93,771,3344,1030,0,233,5145,0,215,16744,3282,1229,0.076,0.0,0.503,8.29
2021-06-30,2021,6,2021-W26,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,103742,0.0701,10510,688,49,313,7,14.29,44.11,1605,6958,2142,0,655,10705,0,433,35331,8573,2710,0.0701,0.0,0.5793,6.55
2021-06-30,2021,6,2021-W26,Boeny,-15.7167,46.3167,1100305,33009,165045,528,102548,0.0932,5317,478,49,253,5,10.2,47.99,1577,6836,2105,0,515,10518,0,524,34134,6469,2767,0.0932,0.0,0.5879,8.99
2021-06-30,2021,6,2021-W26,Sofia,-14.8833,48.0333,1784988,53549,267748,858,159220,0.0892,8740,845,76,382,11,14.47,44.6,2233,9678,2979,0,822,14890,0,726,51605,8571,4033,0.0892,0.0,0.4802,9.67
2021-06-30,2021,6,2021-W26,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39765,0.0854,3144,247,19,99,2,10.53,44.72,621,2693,830,0,183,4144,0,179,13359,2635,1110,0.0854,0.0,0.5659,7.86
2021-06-30,2021,6,2021-W26,Melaky,-16.1167,44.7667,365790,10973,54868,175,33030,0.0903,2328,207,15,77,2,13.33,44.22,495,2145,660,0,205,3300,0,205,10403,2189,843,0.0903,0.0,0.5984,8.89
2021-06-30,2021,6,2021-W26,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,177108,0.0832,13069,1027,85,491,11,12.94,48.03,2862,12403,3818,0,699,19083,0,587,57630,9523,4680,0.0832,0.0,0.4474,7.86
2021-06-30,2021,6,2021-W26,Menabe,-20.2833,44.7833,819876,24596,122981,394,67967,0.0829,4494,382,32,182,4,12.5,46.39,990,4293,1322,0,283,6605,0,370,23134,4455,1537,0.0829,0.0,0.5434,8.5
2021-06-30,2021,6,2021-W26,Diana,-12.2787,49.2917,1053715,31611,158057,506,81662,0.0775,7119,579,39,240,5,12.82,47.46,1147,4971,1530,0,385,7648,0,246,27372,5764,1802,0.0775,0.0,0.547,8.13
2021-06-30,2021,6,2021-W26,SAVA,-14.2833,50.1667,1330546,39916,199581,639,100323,0.0754,9542,761,48,297,6,12.5,46.59,1449,6281,1934,0,610,9664,0,520,33924,7905,2335,0.0754,0.0,0.5941,7.98
2021-06-30,2021,6,2021-W26,Androy,-25.1667,46.0833,1065878,31976,159881,512,85696,0.0804,7535,606,41,245,4,9.76,47.96,1286,5575,1716,0,439,8577,0,453,28771,5789,2344,0.0804,0.0,0.5431,8.04
2021-06-30,2021,6,2021-W26,Anosy,-25.0333,46.9833,957916,28737,143687,460,75292,0.0786,6689,504,36,208,4,11.11,45.41,1224,5305,1633,0,379,8162,0,444,25044,5555,2165,0.0786,0.0,0.5799,7.53
2021-07-07,2021,7,2021-W27,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,268170,0.0625,29997,1716,128,979,16,12.5,47.5,3647,15806,4865,0,1356,24318,0,1372,89081,22905,6398,0.0625,0.0,0.5338,5.72
2021-07-07,2021,7,2021-W27,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51877,0.0653,4101,285,24,171,3,12.5,45.14,823,3566,1098,0,265,5487,0,180,17404,3859,1254,0.0653,0.0,0.4857,6.95
2021-07-07,2021,7,2021-W27,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64577,0.0607,7524,417,31,224,3,9.68,43.9,885,3837,1182,0,310,5904,0,288,21206,5619,1386,0.0607,0.0,0.5282,5.54
2021-07-07,2021,7,2021-W27,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156603,0.0636,15868,933,75,568,9,12.0,48.04,2511,10883,3350,0,815,16744,0,687,52153,13361,4452,0.0636,0.0,0.5426,5.88
2021-07-07,2021,7,2021-W27,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65712,0.0663,5370,369,31,214,4,12.9,45.12,924,4007,1234,0,223,6165,0,333,22311,4395,1543,0.0663,0.0,0.4434,6.87
2021-07-07,2021,7,2021-W27,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116306,0.068,9200,651,55,381,8,14.55,46.36,1704,7387,2275,0,760,11366,1,507,39673,10262,2985,0.068,0.01,0.6,7.08
2021-07-07,2021,7,2021-W27,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44537,0.0772,3070,239,21,126,2,9.52,45.85,714,3095,953,0,255,4762,0,233,14656,2943,1147,0.0772,0.0,0.5101,7.79
2021-07-07,2021,7,2021-W27,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75138,0.0743,5530,401,36,225,4,11.11,46.45,1152,4992,1537,0,354,7681,0,264,25337,5332,1779,0.0743,0.0,0.5273,7.25
2021-07-07,2021,7,2021-W27,Ihorombe,-22.55,46.95,494097,14822,74114,237,33549,0.0679,2457,158,16,103,1,6.25,43.79,544,2360,728,0,139,3632,0,159,11291,2623,960,0.0679,0.0,0.5309,6.43
2021-07-07,2021,7,2021-W27,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,93574,0.0767,6821,478,44,282,6,13.64,48.27,1317,5710,1758,0,467,8785,0,348,29975,6016,2064,0.0767,0.0,0.4931,7.01
2021-07-07,2021,7,2021-W27,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,130588,0.0746,8444,665,62,369,8,12.9,43.96,1926,8349,2571,0,703,12846,0,504,43511,9235,3265,0.0746,0.0,0.5276,7.88
2021-07-07,2021,7,2021-W27,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61789,0.0715,5524,396,29,184,4,13.79,44.44,847,3673,1132,0,275,5652,0,250,20661,5034,1273,0.0715,0.0,0.5825,7.17
2021-07-07,2021,7,2021-W27,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49326,0.0756,4388,317,23,145,2,8.7,46.58,789,3419,1052,0,210,5260,0,233,16977,2915,1406,0.0756,0.0,0.4468,7.22
2021-07-07,2021,7,2021-W27,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104926,0.0709,7857,583,50,341,5,10.0,48.06,1471,6377,1964,0,515,9812,0,375,35706,7223,2684,0.0709,0.0,0.4881,7.42
2021-07-07,2021,7,2021-W27,Boeny,-15.7167,46.3167,1100305,33009,165045,528,101228,0.092,5335,518,48,232,5,10.42,44.07,1486,6439,1982,0,515,9907,1,522,34656,5666,2612,0.092,0.01,0.5149,9.71
2021-07-07,2021,7,2021-W27,Sofia,-14.8833,48.0333,1784988,53549,267748,858,158328,0.0887,12545,1154,76,401,9,11.84,46.83,2610,11313,3483,0,781,17406,0,507,52112,9050,3945,0.0887,0.0,0.507,9.2
2021-07-07,2021,7,2021-W27,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39579,0.085,3065,241,18,103,2,11.11,46.56,603,2616,807,0,163,4026,0,198,13557,2288,1095,0.085,0.0,0.4914,7.86
2021-07-07,2021,7,2021-W27,Melaky,-16.1167,44.7667,365790,10973,54868,175,32372,0.0885,1905,185,15,82,1,6.67,47.04,451,1958,604,0,160,3013,0,120,10523,1978,804,0.0885,0.0,0.5407,9.71
2021-07-07,2021,7,2021-W27,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,174766,0.0821,11783,901,83,470,9,10.84,46.04,2548,11042,3398,0,896,16988,0,717,58347,9796,4224,0.0821,0.0,0.4602,7.65
2021-07-07,2021,7,2021-W27,Menabe,-20.2833,44.7833,819876,24596,122981,394,69525,0.0848,4309,392,33,185,4,12.12,47.18,1118,4847,1492,0,222,7457,0,328,23462,3421,1895,0.0848,0.0,0.4173,9.1
2021-07-07,2021,7,2021-W27,Diana,-12.2787,49.2917,1053715,31611,158057,506,80293,0.0762,6826,543,38,225,4,10.53,44.49,1279,5542,1706,0,379,8527,0,336,27708,5075,2178,0.0762,0.0,0.4816,7.95
2021-07-07,2021,7,2021-W27,SAVA,-14.2833,50.1667,1330546,39916,199581,639,99524,0.0748,9529,770,47,304,5,10.64,47.71,1418,6145,1892,0,593,9455,0,497,34421,7320,2578,0.0748,0.0,0.5502,8.08
2021-07-07,2021,7,2021-W27,Androy,-25.1667,46.0833,1065878,31976,159881,512,85696,0.0804,5396,446,41,234,4,9.76,45.71,1208,5238,1613,0,499,8059,0,326,29097,5841,2091,0.0804,0.0,0.548,8.27
2021-07-07,2021,7,2021-W27,Anosy,-25.0333,46.9833,957916,28737,143687,460,75387,0.0787,5514,463,36,209,4,11.11,45.5,1230,5331,1642,0,336,8203,0,264,25308,4506,1919,0.0787,0.0,0.4704,8.4
2021-07-14,2021,7,2021-W28,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,263021,0.0613,28719,1586,126,913,17,13.49,44.29,3767,16324,5023,0,940,25114,1,1127,90208,19287,6292,0.0613,0.0,0.4495,5.52
2021-07-14,2021,7,2021-W28,Bongolava,-18.9333,45.6667,794456,23833,119168,381,51798,0.0652,5590,391,24,173,3,12.5,45.51,782,3391,1045,0,222,5218,0,252,17656,3317,1304,0.0652,0.0,0.4175,6.99
2021-07-14,2021,7,2021-W28,Itasy,-19.0167,46.7667,1063882,31916,159582,511,64684,0.0608,6614,414,31,223,4,12.9,43.82,926,4015,1237,0,281,6178,0,337,21543,5521,1609,0.0608,0.0,0.5189,6.26
2021-07-14,2021,7,2021-W28,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,157588,0.064,13566,939,75,557,9,12.0,47.12,2274,9854,3033,0,566,15161,0,705,52858,10318,3661,0.064,0.0,0.419,6.92
2021-07-14,2021,7,2021-W28,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,66109,0.0667,5413,348,31,217,3,9.68,45.61,1054,4571,1408,0,303,7033,0,324,22635,4779,1863,0.0667,0.0,0.4822,6.43
2021-07-14,2021,7,2021-W28,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,116477,0.0681,8703,548,55,395,7,12.73,48.06,1785,7738,2382,0,649,11905,0,333,40006,8731,3043,0.0681,0.0,0.5105,6.3
2021-07-14,2021,7,2021-W28,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44133,0.0765,3000,241,21,125,2,9.52,45.29,688,2982,918,0,183,4588,1,131,14787,2670,1154,0.0765,0.02,0.4628,8.03
2021-07-14,2021,7,2021-W28,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75239,0.0744,7052,514,36,217,4,11.11,44.76,1170,5071,1562,0,380,7803,0,375,25712,5384,1764,0.0744,0.0,0.5324,7.29
2021-07-14,2021,7,2021-W28,Ihorombe,-22.55,46.95,494097,14822,74114,237,34043,0.0689,2598,183,16,109,2,12.5,46.24,561,2432,750,0,157,3743,0,181,11472,2275,999,0.0689,0.0,0.4604,7.04
2021-07-14,2021,7,2021-W28,Atsimo-Atsinanana,-22.9,47.65,1220000,36600,183000,586,91622,0.0751,7851,641,44,261,5,11.36,44.67,1254,5434,1672,0,409,8360,0,402,30377,5243,2246,0.0751,0.0,0.4298,8.16
2021-07-14,2021,7,2021-W28,Atsinanana,-18.1492,49.4023,1750511,52515,262576,841,128312,0.0733,9847,691,61,385,7,11.48,45.8,1845,7996,2462,0,689,12303,0,740,44251,8920,3093,0.0733,0.0,0.5096,7.02
2021-07-14,2021,7,2021-W28,Analanjirofo,-17.3333,49.4,864183,25925,129627,415,61702,0.0714,4310,311,29,193,3,10.34,46.64,864,3744,1153,0,340,5761,0,253,20914,4744,1512,0.0714,0.0,0.549,7.22
2021-07-14,2021,7,2021-W28,Ambatosoa,-21.0333,47.6333,652462,19573,97869,313,49521,0.0759,3995,296,23,148,2,8.7,47.59,674,2924,901,0,210,4499,0,171,17148,3288,1199,0.0759,0.0,0.5039,7.41
2021-07-14,2021,7,2021-W28,Alaotra-Mangoro,-17.8333,48.4167,1479918,44397,221987,711,104926,0.0709,7645,556,50,311,7,14.0,43.77,1446,6266,1929,0,549,9641,0,419,36125,8059,2424,0.0709,0.0,0.5446,7.27
2021-07-14,2021,7,2021-W28,Boeny,-15.7167,46.3167,1100305,33009,165045,528,103758,0.0943,7544,744,49,253,5,10.2,48.0,1629,7062,2175,0,531,10866,0,411,35067,6383,2454,0.0943,0.0,0.5801,9.86
2021-07-14,2021,7,2021-W28,Sofia,-14.8833,48.0333,1784988,53549,267748,858,155115,0.0869,12839,1031,74,396,10,13.51,46.2,2168,9397,2892,0,644,14457,0,649,52761,7858,3815,0.0869,0.0,0.4402,8.03
2021-07-14,2021,7,2021-W28,Betsiboka,-16.95,46.8167,465641,13969,69846,223,39719,0.0853,2858,239,19,106,2,10.53,47.93,568,2461,758,0,176,3787,0,162,13719,2312,955,0.0853,0.0,0.4965,8.36
2021-07-14,2021,7,2021-W28,Melaky,-16.1167,44.7667,365790,10973,54868,175,32555,0.089,1922,170,15,77,2,13.33,44.02,527,2286,705,0,155,3518,0,93,10616,1842,807,0.089,0.0,0.5036,8.84
2021-07-14,2021,7,2021-W28,Atsimo-Andrefana,-23.35,43.6667,2128706,63861,319305,1023,175192,0.0823,14716,1266,84,451,12,14.29,44.18,2699,11696,3599,0,725,17994,0,964,59311,11419,4644,0.0823,0.0,0.5364,8.6
2021-07-14,2021,7,2021-W28,Menabe,-20.2833,44.7833,819876,24596,122981,394,69361,0.0846,5233,466,33,182,3,9.09,46.35,1087,4714,1452,0,309,7253,0,266,23728,4775,1786,0.0846,0.0,0.5824,8.91
2021-07-14,2021,7,2021-W28,Diana,-12.2787,49.2917,1053715,31611,158057,506,80187,0.0761,6698,557,38,233,5,13.16,46.24,1148,4975,1531,0,318,7654,0,413,28121,4885,1894,0.0761,0.0,0.4636,8.32
2021-07-14,2021,7,2021-W28,SAVA,-14.2833,50.1667,1330546,39916,199581,639,97795,0.0735,8678,688,46,306,5,10.87,48.01,1516,6572,2023,0,418,10111,0,300,34721,5462,2668,0.0735,0.0,0.4105,7.93
2021-07-14,2021,7,2021-W28,Androy,-25.1667,46.0833,1065878,31976,159881,512,87828,0.0824,7004,599,42,229,6,14.29,44.9,1219,5286,1628,0,422,8133,0,298,29395,4646,2166,0.0824,0.0,0.4359,8.55
2021-07-14,2021,7,2021-W28,Anosy,-25.0333,46.9833,957916,28737,143687,460,76633,0.08,5200,448,36,215,4,11.11,46.88,1073,4652,1433,0,283,7158,0,344,25652,4531,1743,0.08,0.0,0.473,8.62
2021-07-21,2021,7,2021-W29,Analamanga,-18.9137,47.5247,4290727,128721,643609,2062,265596,0.0619,22641,1300,127,912,19,14.96,44.27,3673,15917,4899,0,1220,24489,0,1208,91416,17433,6216,0.0619,0.0,0.4063,5.74
2021-07-21,2021,7,2021-W29,Bongolava,-18.9333,45.6667,794456,23833,119168,381,52116,0.0656,5435,324,24,180,2,8.33,47.38,720,3123,962,0,186,4805,0,232,17888,3431,1289,0.0656,0.0,0.4319,5.96
2021-07-21,2021,7,2021-W29,Itasy,-19.0167,46.7667,1063882,31916,159582,511,63620,0.0598,6292,400,30,240,3,10.0,47.04,1020,4421,1361,0,293,6802,0,272,21815,6085,1771,0.0598,0.0,0.572,6.36
2021-07-21,2021,7,2021-W29,Vakinankaratra,-19.8667,47.0333,2462316,73869,369347,1183,156110,0.0634,15808,1014,75,536,10,13.33,45.33,2164,9381,2888,0,653,14433,0,598,53456,11117,3479,0.0634,0.0,0.4515,6.41
2021-07-21,2021,7,2021-W29,Amoron'i Mania,-20.0,47.1167,991145,29734,148671,476,65316,0.0659,6536,402,31,217,3,9.68,45.65,923,4002,1232,0,277,6157,0,324,22959,4239,1531,0.0659,0.0,0.4277,6.15
2021-07-21,2021,7,2021-W29,Haute Matsiatra,-21.4536,47.0854,1710391,51311,256558,822,114254,0.0668,8288,570,54,361,8,14.81,43.95,1738,7534,2320,0,559,11592,1,519,40525,8926,2660,0.0668,0.01,0.5219,6.88
2021-07-21,2021,7,2021-W29,Vatovavy,-21.3167,47.9333,576905,17307,86535,277,44075,0.0764,3548,251,21,121,2,9.52,43.78,674,2923,901,0,229,4498,0,217,15004,3055,1024,0.0764,0.0,0.5295,7.07
2021-07-21,2021,7,2021-W29,Fitovinany,-21.45,47.6167,1011279,30338,151691,486,75340,0.0745,6444,518,36,231,5,13.89,47.61,1213,5256,1618,0,472,8087,0,345,26057,6019,2113,0.0745,0.0,0.5952,8.04
2021-07-21,2021,7,2021-W29,Ihorombe,-22.55,46.95,494097,14822,74114,237,33549,0.0679,3364,227,16,112,1,6.25,47.45,461,2000,617,0,165,3078,0,184,11656,2369,825,0.0679,0.0,0.4795,6.75
