date,annee,mois,semaine_epidemio,region,latitude_region,longitude_region,niveau_risque,population_region,cas_buboniques,cas_pulmonaires,cas_septiques,cas_totaux,cas_graves,deces,contacts_suivis,prophylaxie_administree,taux_incidence,taux_letalite,taux_contamination
2024-06-24,2024,6,2024-W26,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-01,2024,7,2024-W27,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-08,2024,7,2024-W28,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-15,2024,7,2024-W29,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-22,2024,7,2024-W30,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-07-29,2024,7,2024-W31,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-05,2024,8,2024-W32,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-12,2024,8,2024-W33,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-19,2024,8,2024-W34,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-08-26,2024,8,2024-W35,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-02,2024,9,2024-W36,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-09,2024,9,2024-W37,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-16,2024,9,2024-W38,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-23,2024,9,2024-W39,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-09-30,2024,9,2024-W40,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-07,2024,10,2024-W41,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-14,2024,10,2024-W42,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-21,2024,10,2024-W43,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-10-28,2024,10,2024-W44,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-04,2024,11,2024-W45,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-11,2024,11,2024-W46,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-18,2024,11,2024-W47,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-11-25,2024,11,2024-W48,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-02,2024,12,2024-W49,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-09,2024,12,2024-W50,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-16,2024,12,2024-W51,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-23,2024,12,2024-W52,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2024-12-30,2024,12,2025-W01,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-06,2025,1,2025-W02,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-13,2025,1,2025-W03,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-20,2025,1,2025-W04,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-01-27,2025,1,2025-W05,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-03,2025,2,2025-W06,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-10,2025,2,2025-W07,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-17,2025,2,2025-W08,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-02-24,2025,2,2025-W09,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-03,2025,3,2025-W10,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-10,2025,3,2025-W11,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-17,2025,3,2025-W12,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-24,2025,3,2025-W13,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-03-31,2025,3,2025-W14,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-07,2025,4,2025-W15,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-14,2025,4,2025-W16,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-21,2025,4,2025-W17,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-04-28,2025,4,2025-W18,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-05,2025,5,2025-W19,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-12,2025,5,2025-W20,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-19,2025,5,2025-W21,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-05-26,2025,5,2025-W22,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-02,2025,6,2025-W23,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-09,2025,6,2025-W24,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-16,2025,6,2025-W25,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-23,2025,6,2025-W26,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-06-30,2025,6,2025-W27,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-07,2025,7,2025-W28,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-14,2025,7,2025-W29,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-21,2025,7,2025-W30,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-07-28,2025,7,2025-W31,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-04,2025,8,2025-W32,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-11,2025,8,2025-W33,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-18,2025,8,2025-W34,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-08-25,2025,8,2025-W35,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-01,2025,9,2025-W36,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-08,2025,9,2025-W37,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-15,2025,9,2025-W38,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-22,2025,9,2025-W39,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-09-29,2025,9,2025-W40,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-06,2025,10,2025-W41,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-13,2025,10,2025-W42,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-20,2025,10,2025-W43,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-10-27,2025,10,2025-W44,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-03,2025,11,2025-W45,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-10,2025,11,2025-W46,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-17,2025,11,2025-W47,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-11-24,2025,11,2025-W48,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-01,2025,12,2025-W49,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-08,2025,12,2025-W50,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-15,2025,12,2025-W51,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-22,2025,12,2025-W52,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2025-12-29,2025,12,2026-W01,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-05,2026,1,2026-W02,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-12,2026,1,2026-W03,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-19,2026,1,2026-W04,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-01-26,2026,1,2026-W05,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-02,2026,2,2026-W06,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-09,2026,2,2026-W07,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-16,2026,2,2026-W08,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-02-23,2026,2,2026-W09,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-02,2026,3,2026-W10,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-09,2026,3,2026-W11,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-16,2026,3,2026-W12,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-23,2026,3,2026-W13,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-03-30,2026,3,2026-W14,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-06,2026,4,2026-W15,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-13,2026,4,2026-W16,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-20,2026,4,2026-W17,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-04-27,2026,4,2026-W18,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-04,2026,5,2026-W19,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-11,2026,5,2026-W20,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-18,2026,5,2026-W21,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-05-25,2026,5,2026-W22,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-01,2026,6,2026-W23,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-08,2026,6,2026-W24,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-15,2026,6,2026-W25,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-22,2026,6,2026-W26,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-06-29,2026,6,2026-W27,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-06,2026,7,2026-W28,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-13,2026,7,2026-W29,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-20,2026,7,2026-W30,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2026-07-27,2026,7,2026-W31,Amoron'i Mania,-20.0,47.1167,eleve,991145,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-06,2020,1,2020-W02,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-13,2020,1,2020-W03,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-20,2020,1,2020-W04,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-01-27,2020,1,2020-W05,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-03,2020,2,2020-W06,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-10,2020,2,2020-W07,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-17,2020,2,2020-W08,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-02-24,2020,2,2020-W09,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-02,2020,3,2020-W10,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-09,2020,3,2020-W11,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-16,2020,3,2020-W12,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-23,2020,3,2020-W13,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-03-30,2020,3,2020-W14,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-06,2020,4,2020-W15,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-13,2020,4,2020-W16,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-20,2020,4,2020-W17,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-04-27,2020,4,2020-W18,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-04,2020,5,2020-W19,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-11,2020,5,2020-W20,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-18,2020,5,2020-W21,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-05-25,2020,5,2020-W22,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-01,2020,6,2020-W23,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-08,2020,6,2020-W24,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-15,2020,6,2020-W25,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-22,2020,6,2020-W26,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-06-29,2020,6,2020-W27,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-06,2020,7,2020-W28,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-13,2020,7,2020-W29,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-20,2020,7,2020-W30,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-07-27,2020,7,2020-W31,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-03,2020,8,2020-W32,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-10,2020,8,2020-W33,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-17,2020,8,2020-W34,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-24,2020,8,2020-W35,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-08-31,2020,8,2020-W36,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-07,2020,9,2020-W37,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-14,2020,9,2020-W38,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-21,2020,9,2020-W39,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-09-28,2020,9,2020-W40,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-05,2020,10,2020-W41,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-12,2020,10,2020-W42,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-19,2020,10,2020-W43,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-10-26,2020,10,2020-W44,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-11-02,2020,11,2020-W45,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-11-09,2020,11,2020-W46,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-11-16,2020,11,2020-W47,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-11-23,2020,11,2020-W48,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-11-30,2020,11,2020-W49,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-12-07,2020,12,2020-W50,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-12-14,2020,12,2020-W51,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-12-21,2020,12,2020-W52,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2020-12-28,2020,12,2020-W53,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-01-04,2021,1,2021-W01,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-01-11,2021,1,2021-W02,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-01-18,2021,1,2021-W03,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-01-25,2021,1,2021-W04,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-02-01,2021,2,2021-W05,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-02-08,2021,2,2021-W06,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-02-15,2021,2,2021-W07,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-02-22,2021,2,2021-W08,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-03-01,2021,3,2021-W09,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-03-08,2021,3,2021-W10,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-03-15,2021,3,2021-W11,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-03-22,2021,3,2021-W12,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-03-29,2021,3,2021-W13,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-04-05,2021,4,2021-W14,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-04-12,2021,4,2021-W15,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-04-19,2021,4,2021-W16,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-04-26,2021,4,2021-W17,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-05-03,2021,5,2021-W18,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-05-10,2021,5,2021-W19,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-05-17,2021,5,2021-W20,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-05-24,2021,5,2021-W21,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-05-31,2021,5,2021-W22,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-06-07,2021,6,2021-W23,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-06-14,2021,6,2021-W24,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
2021-06-21,2021,6,2021-W25,Haute Matsiatra,-21.4536,47.0854,eleve,1710391,0,0,0,0,0,0,0,0,0.0,0.0,0.0
